eo_number,document_number,relation,target_eo_number,target_type,target_label,in_part,source,source_quote,quote_trimmed
13645,2013-13523,references,,notice,"Notice of March 2, 2026",0,fr_disposition_notes,"See: Notice of March 2, 2026",0
13645,2013-13523,revoked_by,13716,executive_order,EO 13716,0,fr_disposition_notes,"Revoked by: EO 13716, January 16, 2016",0
13648,2013-16387,continued_by,13708,executive_order,EO 13708,0,fr_disposition_notes,"Continued by: EO 13708, September 30, 2015",0
13648,2013-16387,continues,,,none,0,model,"the Secretary of the Interior (Secretary), in consultation with the other Co‑Chairs of the Task Force, shall establish an Advisory Council on Wildlife Trafficking (Advisory Council)",0
13648,2013-16387,references,13708,executive_order,EO 13708,0,fr_disposition_notes,"See: EO 13708, September 30, 2015",0
13649,2013-17478,continues,,,Co‑chairs of the Working Group,0,model,The Working Group shall be co‑chaired by the Director of the Office of National AIDS Policy and the Secretary of Health and Human Services or designee (Co‑Chairs).,0
13649,2013-17478,references,,,Presidential Advisory Council on HIV/AIDS,0,model,"The Working Group shall consult with the Presidential Advisory Council on HIV/AIDS, as appropriate.",0
13649,2013-17478,references,13703,executive_order,EO 13703,0,fr_disposition_notes,"See: EO 13703, July 30, 2015",0
13649,2013-17478,supersedes,,,Director of the Office of National AIDS Policy oversees the Initiative,0,model,"There is established the HIV Care Continuum Initiative (Initiative), to be overseen by the Director of the Office of National AIDS Policy.",0
13649,2013-17478,supersedes,,,Working Group supports the Initiative,0,model,There is established the HIV Care Continuum Working Group (Working Group) to support the Initiative.,0
13651,2013-19520,references,13047,executive_order,EO 13047,0,fr_disposition_notes,"See: EO 13047, May 20, 1997; EO 13310, July 28, 2003; EO 13448, October 18, 2007; EO 13464, April 30, 2008; EO 13619, July 11, 2012; EO 13742, October 7, 2016",0
13651,2013-19520,references,13310,executive_order,EO 13310,0,fr_disposition_notes,"See: EO 13047, May 20, 1997; EO 13310, July 28, 2003; EO 13448, October 18, 2007; EO 13464, April 30, 2008; EO 13619, July 11, 2012; EO 13742, October 7, 2016",0
13651,2013-19520,references,13448,executive_order,EO 13448,0,fr_disposition_notes,"See: EO 13047, May 20, 1997; EO 13310, July 28, 2003; EO 13448, October 18, 2007; EO 13464, April 30, 2008; EO 13619, July 11, 2012; EO 13742, October 7, 2016",0
13651,2013-19520,references,13464,executive_order,EO 13464,0,fr_disposition_notes,"See: EO 13047, May 20, 1997; EO 13310, July 28, 2003; EO 13448, October 18, 2007; EO 13464, April 30, 2008; EO 13619, July 11, 2012; EO 13742, October 7, 2016",0
13651,2013-19520,references,13619,executive_order,EO 13619,0,fr_disposition_notes,"See: EO 13047, May 20, 1997; EO 13310, July 28, 2003; EO 13448, October 18, 2007; EO 13464, April 30, 2008; EO 13619, July 11, 2012; EO 13742, October 7, 2016",0
13651,2013-19520,references,13742,executive_order,EO 13742,0,fr_disposition_notes,"See: EO 13047, May 20, 1997; EO 13310, July 28, 2003; EO 13448, October 18, 2007; EO 13464, April 30, 2008; EO 13619, July 11, 2012; EO 13742, October 7, 2016",0
13651,2013-19520,revokes,13310,executive_order,"Executive Order 13310 (July 28, 2003) – sections 3 and 8",0,model,"Sec. 2. I hereby amend Executive Order 13310 of July 28, 2003, by revoking sections 3 and 8 of that order.",0
13652,2013-24388,amends,13043,executive_order,EO 13043,0,fr_disposition_notes,"Amends: EO 13043, April 16, 1997; EO 13231, October 16, 2001; EO 13515, October 14, 2009; EO 13538, April 19, 2010; EO 13600, February 9, 2012;",0
13652,2013-24388,amends,13231,executive_order,EO 13231,0,fr_disposition_notes,"Amends: EO 13043, April 16, 1997; EO 13231, October 16, 2001; EO 13515, October 14, 2009; EO 13538, April 19, 2010; EO 13600, February 9, 2012;",0
13652,2013-24388,amends,13515,executive_order,EO 13515,0,fr_disposition_notes,"Amends: EO 13043, April 16, 1997; EO 13231, October 16, 2001; EO 13515, October 14, 2009; EO 13538, April 19, 2010; EO 13600, February 9, 2012;",0
13652,2013-24388,amends,13538,executive_order,EO 13538,0,fr_disposition_notes,"Amends: EO 13043, April 16, 1997; EO 13231, October 16, 2001; EO 13515, October 14, 2009; EO 13538, April 19, 2010; EO 13600, February 9, 2012;",0
13652,2013-24388,amends,13600,executive_order,EO 13600,0,fr_disposition_notes,"Amends: EO 13043, April 16, 1997; EO 13231, October 16, 2001; EO 13515, October 14, 2009; EO 13538, April 19, 2010; EO 13600, February 9, 2012;",0
13652,2013-24388,continues,11145,executive_order,EO 11145,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,11183,executive_order,EO 11183,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,11287,executive_order,EO 11287,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,11612,executive_order,EO 11612,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12131,executive_order,EO 12131,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12216,executive_order,EO 12216,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12367,executive_order,EO 12367,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12382,executive_order,EO 12382,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12829,executive_order,EO 12829,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12905,executive_order,EO 12905,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,12994,executive_order,EO 12994,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13231,executive_order,EO 13231,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13265,executive_order,EO 13265,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13515,executive_order,EO 13515,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13521,executive_order,EO 13521,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13522,executive_order,EO 13522,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13532,executive_order,EO 13532,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13538,executive_order,EO 13538,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13539,executive_order,EO 13539,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13540,executive_order,EO 13540,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13549,executive_order,EO 13549,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13600,executive_order,EO 13600,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13621,executive_order,EO 13621,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13631,executive_order,EO 13631,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13634,executive_order,EO 13634,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13640,executive_order,EO 13640,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13498,executive_order,EO 13498,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
13652,2013-24388,continues,13544,executive_order,EO 13544,0,fr_disposition_notes,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11612, July 26, 1971; EO 12131, May 4, 1979; EO 12216, June 19, 1980; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12829, January 6, 1993; EO 12905, March 25, 1994; EO 12994, March 21, 1996; EO 13",0
